Buy,Sell
1.0,51.0
20.0,20.0
21.0,21.0
120.0,30.0
225.0,150.0
272.0,172.0
236.0,136.0
250.0,150.0
309.0,309.0
225.0,150.0
370.0,
220.0,
310.0,40.0
284.0,14.0
287.0,18.0
63.0,15.0
50.0,106.0
54.0,106.0
6.0,107.0
5.0,105.0
,100.0
1.0,101.0
35.0,100.0
36.0,100.0
82.0,
,
,
250.0,250.2
,
,
,
0.6,0.6
50.6,0.6
9.0,9.0
49.0,49.0
43.0,43.0
71.0,71.0
1.0,1.0
52.0,52.0
31.0,1.0
229.0,49.0
183.0,33.0
210.0,60.0
291.0,141.0
190.5,90.5
192.5,92.5
210.0,110.0
120.0,20.0
251.0,
250.0,
250.0,
66.0,
38.0,
230.0,150.0
247.0,
485.0,153.0
439.0,155.0
356.0,152.0
199.1,156.0
184.0,254.0
375.0,379.0
375.0,265.0
495.0,364.0
766.0,550.0
220.6,200.0
235.0,262.0
444.0,196.0
429.0,184.0
282.0,224.0
258.0,302.0
426.0,364.0
231.0,369.0
220.0,353.0
224.0,357.0
564.0,432.0
1.0,
1.0,
11.0,
11.0,
11.0,
,
,
,
,
1.0,1.0
1.0,1.0
56.0,56.0
21.0,21.0
225.0,50.0
216.0,25.0
187.0,2.0
118.0,2.0
,
70.0,70.0
76.0,76.0
92.0,92.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
,
,
1.0,
21.0,
1.0,
,
,
40.0,40.0
,
,
61.0,54.0
9.0,5.0
50.0,50.0
50.0,50.0
85.0,55.0
325.0,200.0
285.0,105.0
259.0,209.0
605.0,443.0
51.0,50.0
145.0,210.0
104.0,104.0
26.0,26.0
36.0,
21.0,50.0
21.0,100.0
1.0,100.0
3.0,100.0
1.0,
,
,
1.0,1.0
3.0,3.0
,
120.0,
569.0,91.0
54.0,
8.0,4.0
15.0,13.0
6.0,6.0
158.0,90.0
240.0,190.0
326.0,80.0
242.0,116.0
173.0,150.0
100.0,
80.0,30.0
213.0,98.0
264.0,149.0
403.0,234.0
438.0,111.0
386.7,100.0
321.8,100.0
,
34.0,34.0
70.0,55.0
391.0,102.0
469.0,144.0
485.0,139.0
462.0,119.0
523.0,162.0
474.0,106.0
493.0,107.0
446.0,129.0
369.0,41.0
3.0,3.0
,
130.0,130.0
115.0,115.0
100.0,100.0
410.0,410.0
329.5,210.0
381.0,154.0
234.0,110.1
233.0,80.0
155.9,70.0
185.0,130.0
,
31.0,39.0
71.0,
299.0,50.0
266.0,87.0
288.0,26.0
392.0,84.0
639.0,
569.0,44.0
675.0,89.0
308.0,46.0
89.0,16.0
204.0,149.0
297.0,78.0
71.0,51.0
51.0,1.0
120.0,50.0
172.0,122.0
44.1,12.1
96.0,20.0
66.0,
93.7,
64.4,
66.5,
63.3,155.0
2.4,
104.0,82.7
32.0,132.9
43.0,96.7
33.0,137.9
77.0,127.0
120.0,46.9
210.0,139.8
171.0,55.6
216.0,138.6
213.0,134.0
34.0,4.6
94.0,63.5
102.0,70.0
140.0,106.6
84.2,50.0
258.2,217.0
,
3.0,17.7
,14.7
2.0,16.7
1.0,27.5
,14.7
0.7,59.7
,48.0
6.0,39.0
,
,
80.0,34.0
85.0,85.0
39.0,112.0
31.0,71.0
25.0,215.0
,140.0
110.0,150.0
1.0,1.0
,
50.0,
15.0,15.0
,
1.0,1.0
20.0,170.0
86.0,171.0
116.0,201.0
21.0,221.0
38.0,238.0
73.0,163.0
61.0,261.0
20.0,20.0
20.0,20.0
21.0,21.0
20.0,20.0
1.0,21.0
70.3,70.3
178.3,278.3
177.3,177.3
313.3,295.3
110.3,255.3
,110.0
81.3,81.3
100.0,100.0
21.3,21.3
20.3,20.3
20.3,20.3
20.3,20.3
,
1.0,
2.0,
1.0,
0.3,3.6
1.0,17.0
,
,
,
140.0,140.0
110.0,110.0
98.0,70.0
277.0,150.0
544.0,104.0
310.0,101.0
85.0,65.0
60.0,40.0
108.0,3.0
157.0,157.0
,
85.0,75.0
67.0,
,
,
,25.0
6.0,46.0
6.0,
7.0,
182.0,91.0
251.0,100.0
89.0,89.0
6.0,6.0
112.0,112.0
69.0,69.0
,
,
52.0,2.0
146.0,83.0
90.0,90.0
68.0,70.0
63.0,65.0
139.0,20.0
140.0,140.0
300.0,300.0
135.0,100.0
264.0,150.0
340.0,290.0
250.0,200.0
,
26.0,
166.0,88.0
183.0,30.0
135.0,40.0
6.0,4.0
270.0,270.0
346.0,346.0
128.0,128.0
78.0,78.0
86.0,136.0
4.0,4.0
55.0,55.0
40.0,40.0
,
76.0,62.0
28.0,25.0
5.0,5.0
100.0,100.0
156.0,156.0
,
35.0,35.0
,
,
60.0,60.0
61.0,61.0
60.0,
68.0,
4.0,
,
,
,
21.0,21.0
,
59.0,59.0
171.0,132.0
13.0,13.0
103.0,46.0
130.0,
234.0,16.0
130.0,
40.0,25.0
370.0,140.0
250.0,20.0
400.0,170.0
396.0,96.0
,
50.0,50.0
295.0,295.0
345.0,315.0
405.0,300.0
327.0,50.0
456.0,93.0
439.0,70.0
191.0,
139.0,
,
100.0,100.0
100.0,100.0
170.0,150.0
80.0,150.0
105.0,175.0
100.0,79.0
165.0,220.0
119.0,241.0
136.0,161.0
129.0,129.0
103.0,123.0
103.1,103.1
50.0,100.0
91.0,116.0
119.0,100.0
,
,
,
,
,
10.0,10.0
33.0,33.0
76.0,76.0
21.0,21.0
,
,
,2.0
10.0,11.0
10.0,15.0
,4.0
25.0,100.0
37.0,102.0
,3.0
3.0,26.0
353.0,3.0
350.0,
350.0,
350.0,
,10.0
1.0,1.0
33.0,
29.0,
66.0,
60.0,
91.0,
1.0,1.0
29.0,29.0
16.0,16.0
1.0,1.0
1.0,1.0
1.0,1.0
248.0,248.0
207.0,40.0
228.0,48.0
310.0,77.0
147.0,46.0
275.0,40.0
217.0,4.0
153.0,
320.0,260.0
150.0,30.0
27.0,
,
2.0,2.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,18.9
1.0,
1.0,1.0
1.0,1.0
31.0,31.0
341.0,125.0
347.0,132.0
348.0,105.0
350.0,25.0
317.0,
346.1,29.1
487.1,102.1
425.0,50.0
339.0,24.0
348.0,8.0
362.5,14.5
430.0,100.0
326.0,45.0
14.0,14.0
10.0,10.0
222.0,220.0
226.0,203.0
195.3,195.3
155.3,120.3
207.3,117.3
246.3,91.0
555.0,553.0
737.0,561.0
393.3,281.3
376.3,375.3
480.3,180.3
315.3,80.0
354.0,224.0
483.3,353.3
230.0,130.0
661.0,248.0
548.2,195.2
660.0,100.0
968.0,541.0
917.3,556.3
762.0,288.0
760.0,222.0
423.0,60.0
485.3,260.3
5.0,10.0
7.0,7.0
8.0,8.0
88.3,19.0
58.0,
20.0,
,
325.0,225.0
100.0,
100.0,
100.0,
229.0,53.0
65.0,59.0
135.0,135.0
285.0,285.0
247.0,178.0
80.0,80.0
140.0,80.0
59.0,54.0
284.0,269.0
64.0,
325.0,
455.0,
389.0,152.0
,
,
,
,
,
40.0,
2.0,
60.0,23.0
55.0,
52.4,152.4
98.3,198.3
88.4,170.4
28.0,25.0
20.0,70.0
142.0,50.0
155.0,61.0
113.0,19.0
112.0,70.0
92.0,
416.0,79.0
112.0,
142.0,
142.0,
142.0,
50.0,50.0
50.0,50.0
50.0,50.0
,20.0
,
,1.0
,18.0
10.0,30.0
154.0,154.0
263.0,263.0
250.0,250.0
250.0,
250.0,
,
51.0,51.0
,
1.0,1.0
,
20.0,20.0
200.0,
200.0,
8.0,8.0
5.0,5.0
1.0,1.0
66.0,
132.0,
142.0,
154.0,
154.0,
141.0,25.0
95.0,
,
,
,
,
50.0,
50.0,
50.0,
,
,
1.0,
51.0,
,
392.5,82.5
381.0,1.0
391.0,101.0
351.0,1.0
221.0,1.0
1.0,1.0
1.0,
1.0,
100.0,199.0
1.0,1.0
1.0,1.0
,
39.0,39.0
266.0,50.0
151.0,50.0
101.0,
101.0,1.0
51.0,
64.0,103.0
106.0,74.0
55.0,136.0
71.8,101.8
70.0,73.0
61.0,61.0
16.0,84.0
1.0,122.0
15.0,105.0
15.0,15.0
19.1,107.1
1.0,121.0
4.0,43.0
4.0,3.0
,11.0
1.0,4.0
1.0,1.0
36.0,36.0
62.0,51.0
,
1.0,1.0
3.0,3.0
11.0,11.0
7.0,7.0
51.0,51.0
60.0,50.0
71.0,50.0
11.0,5.0
97.0,97.0
30.0,30.0
15.0,15.0
25.0,25.0
159.0,159.0
36.0,36.0
4.0,4.0
6.0,6.0
,9.0
,5.0
,16.0
1.0,9.0
,
7.0,7.0
3.0,3.0
17.0,17.0
5.1,5.1
33.0,33.0
59.0,55.0
43.0,39.0
116.0,115.0
98.0,97.0
9.0,9.0
18.5,18.5
36.0,36.0
1.0,1.0
50.0,50.0
,
,
4.0,4.0
1.0,1.0
,
,
,
,
,
,
56.0,56.0
10.0,10.0
,
5.0,5.0
20.0,20.0
,
,
36.0,36.0
144.0,144.0
168.0,168.0
118.0,118.0
44.0,44.0
,
20.0,20.0
,
1.0,1.0
2.0,2.0
2.0,2.0
48.2,48.2
48.2,48.2
48.2,48.2
48.2,48.2
48.2,48.2
48.2,50.4
,
9.0,
90.0,90.0
202.0,51.0
326.0,51.0
364.0,55.0
483.0,50.0
151.0,1.0
157.0,7.0
152.0,52.0
200.0,12.0
100.0,
331.0,192.0
345.0,258.0
150.0,150.0
125.0,
8.0,8.0
152.0,151.0
1.0,1.0
1.0,1.0
1.0,4.0
152.0,2.0
77.0,2.0
238.5,200.0
241.0,5.0
147.0,10.0
45.0,45.0
13.0,13.0
17.0,17.0
1.0,1.0
338.0,98.0
424.0,12.0
238.0,4.0
158.0,96.0
50.0,
150.0,50.0
185.0,85.0
173.0,73.0
280.0,135.0
435.0,185.0
314.0,100.0
415.0,115.0
1.0,1.0
1.0,1.0
,
1.0,
,
1.0,
,
,
,
14.0,14.0
14.0,14.0
2.0,9.0
1.0,10.0
1.0,56.0
31.0,86.0
64.0,112.0
,2.0
,2.0
,
1.0,1.0
,
,
,
,
,
1.0,1.0
18.0,1.0
17.0,
17.0,
51.0,89.0
150.0,150.0
,
51.0,50.0
400.0,244.0
357.0,202.0
405.0,323.0
435.0,281.0
620.0,402.0
610.0,335.0
437.0,436.0
376.0,136.0
356.0,106.0
661.0,187.0
680.0,218.0
415.0,110.0
450.0,100.0
,
,
73.2,121.2
29.2,77.2
115.8,288.8
100.0,213.2
50.0,128.2
98.2,98.2
178.0,136.0
366.0,
679.0,
699.0,
653.0,5.0
628.0,100.0
563.0,102.0
464.0,463.0
352.0,232.0
280.0,279.0
369.0,310.0
464.0,363.0
622.0,521.0
503.0,402.0
524.0,423.0
262.0,161.0
242.0,141.0
280.0,179.0
50.0,50.0
70.0,30.0
15.0,15.0
30.0,
22.0,
81.6,72.0
,
,
,
37.0,37.0
,
60.0,60.0
78.0,78.0
28.0,40.0
28.0,25.6
46.0,7.0
26.0,26.0
1.0,
19.0,1.0
1.0,1.0
,
10.0,1.0
26.0,1.0
26.0,
59.0,59.0
31.0,
20.0,
154.0,60.0
82.0,
78.0,24.0
25.0,25.0
63.0,63.0
48.0,48.0
50.0,50.0
34.0,34.0
101.0,101.0
48.0,48.0
77.0,77.0
72.0,72.0
55.0,49.0
33.0,3.0
1.0,1.0
1.0,1.0
2.0,2.0
2.0,2.0
1.0,1.0
1.0,1.0
1.0,1.0
,
,
33.0,
,
,
40.0,40.0
37.0,37.0
,
21.0,21.0
36.0,36.0
,
282.0,172.0
359.0,242.0
301.0,301.0
101.0,101.0
54.0,53.0
33.0,33.0
26.0,26.0
1.0,1.0
60.0,60.0
100.0,100.0
1.0,1.0
1.0,41.0
1.0,1.0
,
181.0,1.0
181.0,
161.0,
101.0,
151.0,
150.0,
,
20.0,20.0
20.3,20.3
1.0,1.0
1.0,1.0
1.0,1.0
46.0,50.0
47.0,50.0
126.0,50.0
263.0,54.0
213.4,28.4
272.0,115.0
150.0,
152.0,10.0
132.0,40.0
157.0,40.0
52.0,104.0
2.0,2.0
7.0,
30.0,25.0
22.0,
10.0,60.0
10.0,100.0
52.0,100.0
14.3,100.0
40.0,119.0
95.0,75.0
136.0,118.0
20.0,2.0
2.0,2.0
25.0,
97.0,52.0
156.0,101.0
93.0,100.0
105.0,90.0
160.0,161.0
89.0,49.0
61.0,
,
,
,
10.0,37.0
178.0,173.0
185.0,228.0
151.0,200.0
151.0,233.1
221.0,141.6
11.0,11.0
1.0,1.0
1.0,1.0
,
58.0,166.0
12.0,150.0
8.0,8.0
21.0,21.0
11.0,111.0
46.0,46.0
32.0,32.0
160.0,160.0
295.0,295.0
95.0,25.0
101.0,31.0
135.0,134.0
257.0,206.0
172.0,165.0
,
,
,
150.0,120.0
225.9,100.0
93.0,
34.0,7.0
69.0,50.0
105.0,
1.0,1.0
22.0,22.0
1.0,1.0
75.0,75.0
124.0,124.0
134.0,133.0
133.0,132.0
28.0,28.0
1.0,1.0
33.0,33.0
63.0,40.0
1.0,1.0
141.0,141.0
51.0,51.0
51.0,51.0
1.0,1.0
21.0,21.0
1.0,185.4
1.0,223.1
1.0,229.4
1.0,1.0
81.0,81.0
1.0,1.0
,
,
32.0,32.0
57.0,57.0
11.0,11.0
41.0,41.0
140.0,140.0
92.0,89.0
107.0,73.0
141.0,60.0
5.0,5.0
3.0,3.0
27.0,27.0
,
50.0,50.0
50.0,50.0
159.0,159.0
100.0,135.0
103.0,190.0
118.7,200.0
65.5,227.0
102.5,155.0
6.0,7.0
,
16.0,16.0
25.0,25.0
5.7,5.7
93.0,87.0
72.0,66.0
2.0,
22.0,20.0
56.0,20.0
7.0,
,
,
,
,
,
,
,
46.0,46.0
,
,
,
,
51.0,
,
,
26.0,25.0
22.0,
52.0,30.0
195.0,71.0
136.0,16.0
381.0,369.0
100.0,86.0
67.0,57.0
19.0,8.0
80.0,80.0
252.0,450.0
101.0,120.0
1.0,12.0
,
60.0,60.0
77.0,77.0
134.0,134.0
142.8,20.4
72.4,50.0
72.4,77.0
,82.0
45.0,157.0
69.0,300.0
50.0,450.0
,
2.0,2.0
,
100.0,100.0
150.0,150.0
243.0,243.0
150.0,150.0
200.0,150.0
120.0,120.0
80.0,39.0
251.0,30.0
230.0,139.0
229.0,388.0
143.8,201.7
127.1,127.1
182.3,182.3
3.0,103.0
81.0,115.0
127.6,27.6
180.6,73.0
70.5,35.5
101.5,21.5
96.5,134.5
85.5,246.5
247.0,262.0
382.7,120.7
257.0,183.0
320.0,220.0
250.0,236.0
250.0,205.0
301.0,318.0
463.0,285.0
261.0,75.0
112.1,75.0
75.0,
,75.0
46.0,75.0
371.0,75.0
368.0,122.0
296.0,150.0
89.0,20.0
151.0,20.0
191.0,90.0
309.5,54.0
83.0,25.0
50.9,25.0
67.0,130.0
80.0,80.0
220.0,100.5
84.0,2.0
120.0,20.0
80.0,47.0
90.0,
150.0,115.0
80.0,20.0
64.0,20.0
111.0,111.0
83.0,83.0
,
348.0,132.0
,
6.0,5.0
1.0,
2.0,2.0
95.8,95.8
151.8,151.8
240.8,240.8
227.8,199.8
161.8,133.8
116.0,138.8
,91.8
3.0,
3.0,
,
30.0,30.0
150.0,156.0
56.0,57.0
90.0,80.0
75.3,54.0
70.3,154.3
85.0,176.0
72.0,155.0
77.0,110.0
101.0,5.0
18.0,1.0
17.0,
,
,
,
40.0,
40.6,42.2
41.4,86.4
1.6,90.6
0.6,290.5
,
,
,
60.0,50.0
62.0,52.0
113.0,538.0
60.0,460.0
160.0,730.0
112.0,780.0
232.0,830.0
192.0,790.0
217.0,784.0
160.3,550.3
170.0,994.0
349.0,1156.0
221.0,956.0
165.2,892.2
253.0,983.0
53.0,53.0
32.0,32.0
50.0,50.0
23.0,145.0
50.0,94.0
40.0,92.0
,
,
5.0,5.0
,
6.0,6.0
57.0,57.0
66.6,66.6
72.2,71.0
1.0,1.0
40.6,39.6
188.3,183.3
203.0,103.0
475.0,449.0
201.0,200.0
26.0,25.0
325.0,175.0
385.0,210.0
390.0,215.0
,
66.0,31.0
34.0,1.0
29.0,
49.0,21.0
29.0,20.0
,
,
175.0,
179.0,98.0
225.0,145.0
110.0,100.0
150.0,190.0
115.3,152.3
251.0,278.0
136.0,113.0
78.0,78.0
132.0,3.0
135.0,
445.0,
9.0,224.0
67.0,67.0
,
,
,
,48.3
,48.3
,
3.0,33.0
,
,
,
20.3,20.3
68.3,20.3
100.0,
100.0,
70.0,20.0
70.0,20.0
120.0,20.0
88.0,40.0
198.0,120.0
152.0,25.0
127.0,
104.0,52.0
102.0,52.0
92.0,92.0
91.0,41.0
90.0,40.0
,
163.0,
196.0,
200.0,
200.0,
180.0,
190.0,
175.0,50.0
175.0,50.0
185.0,120.0
180.0,112.0
160.0,105.0
220.0,165.0
164.0,110.0
107.0,20.0
186.0,40.0
107.0,20.0
131.0,101.0
120.0,93.0
30.0,50.0
30.0,20.0
1.0,
17.0,
88.0,
226.0,100.0
12.0,12.0
4.0,4.0
,
,
,
,
,70.0
,
100.0,100.0
20.0,170.0
25.0,175.0
146.0,125.0
219.0,200.0
166.0,50.0
141.0,50.0
50.0,50.0
,
5.0,80.0
9.0,333.0
1.0,275.0
50.0,50.0
50.0,50.0
53.0,50.0
50.0,50.0
6.0,6.0
,
,
50.0,
70.3,70.3
50.0,
380.1,140.0
260.0,111.0
516.0,366.0
563.0,313.0
535.0,285.0
51.0,50.0
59.0,58.0
,
52.0,52.0
3.0,12.0
35.0,55.0
99.0,114.0
5.0,5.0
115.0,115.0
240.0,240.0
200.0,220.0
400.0,400.0
60.0,60.0
1.0,1.0
101.0,70.0
1.0,1.0
101.0,1.0
151.0,
102.0,1.0
39.0,39.0
27.0,27.0
91.8,91.8
39.0,39.0
220.0,220.0
51.0,51.0
21.0,21.0
6.0,6.0
6.0,6.0
6.0,12.0
6.0,1.0
13.0,23.0
2.0,2.0
2.0,2.0
,
1.0,1.0
1.0,1.0
1.0,1.0
104.0,104.0
109.0,59.0
200.0,50.0
157.0,7.0
150.0,
156.0,56.0
6.0,
6.0,6.0
100.0,100.0
50.0,50.0
84.0,84.0
95.0,95.0
28.0,28.0
13.0,12.0
168.0,168.0
11.0,11.0
3.0,3.0
5.0,5.0
,
,
,
,
,
,
75.0,75.0
,
,
29.0,29.0
9.0,9.0
,
1.0,1.0
23.0,23.0
41.0,41.0
101.0,57.0
15.0,46.0
15.0,15.0
26.0,26.0
20.0,20.0
22.0,22.0
4.0,4.0
113.0,113.0
53.0,53.0
85.0,235.0
186.0,158.0
145.0,145.0
75.0,105.0
,30.0
100.0,100.0
1.0,1.0
101.0,
67.0,17.0
76.0,12.0
181.0,12.0
308.3,35.0
201.0,
211.0,
,
10.0,10.0
21.0,21.0
74.0,74.0
137.0,137.0
151.0,151.0
77.0,77.0
55.0,107.0
20.0,43.9
50.0,250.0
441.0,791.0
106.0,306.0
2.0,152.0
,
,
2.0,2.0
250.0,
,
,
,
0.6,0.6
0.6,0.6
4.0,24.6
22.4,
22.4,
162.0,
111.0,11.0
22.0,5.0
45.0,45.0
145.0,43.0
168.0,52.0
175.0,50.0
30.0,5.0
12.0,32.0
2.0,27.0
,
2.0,2.0
2.0,2.0
52.0,29.0
49.0,49.0
6.0,246.0
6.0,246.0
21.0,311.0
36.0,246.0
81.0,240.0
173.0,296.0
40.0,246.0
252.0,282.0
30.0,30.0
61.0,61.0
76.0,76.0
118.0,20.0
155.0,60.0
300.0,105.0
400.0,202.0
478.0,393.0
455.0,442.0
250.0,404.0
122.0,247.0
15.0,15.0
145.0,85.0
5.0,5.0
5.0,5.0
,
20.0,20.0
51.0,50.0
51.0,51.0
26.0,26.8
26.0,26.0
1.0,1.0
126.0,126.0
46.0,46.0
1.0,1.0
1.0,1.0
21.0,21.0
55.0,55.0
126.0,126.0
203.0,203.0
190.0,202.0
60.0,
115.0,115.0
8.0,263.0
103.0,103.0
,
,
,
,
1.0,
,
33.0,
50.0,
83.0,
50.0,
,
1.0,1.0
8.0,3.0
98.0,98.0
42.0,42.0
2.0,2.0
300.0,200.0
173.0,73.0
170.0,70.0
170.0,
183.0,5.0
182.0,52.0
50.0,50.0
92.0,42.0
401.0,400.0
301.0,301.0
269.0,259.0
188.0,227.0
271.0,168.0
51.0,51.0
51.0,51.0
5.0,4.0
41.0,40.0
1.0,1.0
1.0,
8.0,8.0
8.0,8.0
40.0,40.0
56.0,56.0
50.0,50.0
23.0,23.0
32.0,32.0
13.0,
50.0,40.0
8.0,
218.0,210.0
398.0,100.0
158.0,150.0
10.0,
10.0,
8.0,8.0
46.0,46.0
37.0,37.0
51.0,51.0
1.0,1.0
1.0,11.0
,10.0
150.0,
,
6.0,
50.0,50.0
,
51.0,51.0
8.0,7.0
30.0,66.0
4.0,11.0
58.0,4.0
13.0,10.0
51.0,
83.0,83.0
2.0,
3.0,
2.0,
2.0,
2.0,
,
,
,
,
,
,37.0
,47.0
30.0,63.0
1.0,61.0
181.0,25.0
1.0,
63.0,12.0
93.0,42.0
115.0,14.0
143.0,41.0
101.0,
33.0,
19.0,15.0
43.0,10.0
22.0,20.0
2.0,10.0
2.0,
2.0,
2.0,
2.0,
57.0,55.0
48.6,48.6
48.6,48.6
11.6,75.6
15.0,59.6
21.0,52.6
25.0,70.6
30.2,141.6
176.8,173.6
245.0,153.6
,
,
,
,
,
100.0,100.0
115.0,100.0
1.0,1.0
1.0,1.0
9.0,9.0
1.0,1.0
13.0,13.0
20.0,39.0
,
,
,48.6
11.0,59.0
,48.6
40.0,48.6
6.4,0.4
,48.6
,48.6
,
,
3.0,3.0
,
163.0,13.0
82.0,3.0
13.0,23.0
11.0,20.0
66.0,77.0
5.0,5.0
20.0,20.0
1.0,1.0
2.0,2.0
,
1.0,1.0
5.0,
,
,
50.0,
50.0,
5.0,4.0
50.0,4.0
50.0,
,3.0
,3.0
80.0,40.0
40.0,
158.0,43.0
139.0,74.0
127.0,102.0
145.0,109.0
185.0,99.0
366.0,101.0
276.4,118.0
231.0,52.0
160.0,64.0
308.0,241.0
196.0,98.0
257.0,95.0
207.0,67.0
260.0,50.0
,8.0
132.0,102.0
60.0,60.0
188.0,60.0
60.0,60.0
78.7,45.0
6.0,6.0
6.0,6.0
21.0,25.0
30.0,30.0
5.0,5.0
33.0,11.0
44.0,21.0
134.0,
134.0,
10.0,
15.0,5.0
12.0,12.0
3.0,3.0
118.0,68.0
50.0,50.0
36.0,
36.0,
,
84.5,26.5
111.0,10.0
120.0,
184.0,12.0
226.0,
150.0,
353.0,51.0
132.0,117.0
50.0,50.0
5.0,5.0
10.0,10.0
271.0,10.0
332.0,10.0
325.0,
352.0,27.0
419.0,77.0
477.0,203.0
361.0,33.0
315.0,10.0
334.0,90.0
131.0,55.0
203.0,
134.0,7.0
114.0,
,
,
,
,
5.0,5.0
12.0,
,
71.0,102.0
10.0,10.0
54.0,30.0
110.0,154.0
208.0,50.0
78.0,35.0
72.0,32.0
96.0,101.0
86.2,112.0
90.0,70.0
77.0,57.0
86.0,66.0
354.0,167.0
250.0,250.0
109.0,146.0
64.0,229.0
84.0,84.0
29.0,17.0
12.0,125.0
24.0,125.0
,25.0
,25.0
,50.0
,25.0
,32.0
,6.0
212.0,38.0
137.0,
172.0,
172.0,
266.0,20.0
252.0,20.0
170.0,20.0
182.0,32.0
132.0,122.0
259.0,240.0
297.0,227.0
138.0,76.0
231.0,60.0
156.0,89.0
100.0,43.0
220.3,83.3
291.3,83.3
317.3,83.3
394.2,173.3
448.3,188.3
400.3,188.3
253.3,195.3
258.5,191.3
292.3,110.3
88.0,
107.0,
107.0,4.0
132.0,29.0
151.0,46.0
155.0,6.0
155.0,11.0
122.1,17.0
66.3,3.3
47.0,1.0
90.0,17.0
198.0,203.0
96.0,
105.0,35.0
38.0,
118.2,66.2
84.6,54.6
161.0,83.6
173.2,49.2
161.0,49.2
116.0,49.2
55.2,49.2
11.0,
,
,
1.0,5.0
,10.0
7.0,16.0
1.0,13.0
1.0,13.0
1.0,10.0
5.0,5.0
55.0,8.0
53.0,62.0
124.0,120.0
46.0,40.0
313.0,
87.0,
98.0,57.0
54.0,
229.0,40.0
269.0,20.0
210.0,7.0
210.0,13.0
191.0,
153.0,125.0
204.0,100.0
299.0,109.0
740.0,178.0
505.0,171.0
317.0,117.0
167.6,126.0
233.0,103.0
352.0,228.6
139.0,81.0
123.0,123.0
45.6,25.3
123.0,36.5
353.0,141.0
54.0,40.0
26.0,26.0
46.0,46.0
1.0,1.0
51.0,51.0
1.0,
56.0,
44.0,
51.0,25.0
27.0,26.0
1.0,
65.0,56.8
100.0,100.0
47.0,3.0
21.0,1.0
5.0,5.0
3.0,36.0
48.0,55.0
2.0,4.0
3.0,3.0
70.3,20.3
145.0,127.5
16.0,12.4
61.0,58.0
54.0,46.0
108.0,108.0
146.0,146.0
20.0,20.0
3.0,3.0
100.0,100.0
100.0,100.0
169.0,100.0
226.0,157.0
163.0,
126.0,11.0
,25.0
,48.0
56.0,56.0
5.0,5.0
3.0,
3.0,
26.0,
109.0,101.0
10.0,
10.0,
82.0,
170.0,109.0
326.0,11.0
222.0,1.0
91.0,35.0
71.0,11.0
150.0,150.0
430.0,430.0
61.0,
1.0,
35.0,
,
1.0,
45.3,25.0
225.0,30.0
334.0,91.0
279.0,45.0
283.0,49.0
300.0,64.0
287.0,15.0
318.0,48.0
299.3,17.0
391.0,97.0
310.0,80.0
323.0,82.0
313.0,80.0
306.0,74.0
327.5,175.0
32.5,30.0
25.0,25.0
20.0,
58.0,3.0
,
,
,8.6
,116.0
,85.0
,40.0
,
,
45.0,45.0
51.0,51.0
20.3,96.3
50.0,186.0
45.0,75.0
50.0,50.0
29.0,35.0
70.0,77.0
,276.0
1.0,208.0
129.0,536.0
125.0,212.0
171.0,277.0
152.0,208.0
72.0,172.0
,
64.0,9.0
0.6,10.0
5.0,
79.1,150.0
75.3,55.0
48.0,
25.0,25.0
45.0,45.0
16.0,16.0
64.0,64.0
34.0,58.0
72.0,70.0
47.0,43.0
28.0,26.0
41.0,24.0
19.0,
23.0,173.0
14.1,164.1
228.0,28.0
257.0,32.0
107.0,22.0
25.0,25.0
180.0,
185.0,100.0
,20.0
,
70.0,
70.0,
180.0,25.0
,
143.0,143.0
70.0,70.0
,
,
29.0,24.0
21.0,16.0
12.0,
12.0,
35.0,125.0
105.5,225.1
5.0,
21.0,16.0
31.0,1.0
220.0,
,
109.0,
28.0,
100.0,
83.0,53.0
333.0,283.0
418.0,
415.0,
150.0,2.0
6.0,6.0
8.0,8.0
9.0,9.0
3.0,3.0
,
5.0,3.0
18.0,14.0
33.0,33.0
40.0,40.0
10.0,5.0
5.0,
56.0,53.0
3.0,
,
,
8.0,8.0
,
,
47.0,47.0
1.0,1.0
101.0,1.0
101.0,
251.0,
51.0,
6.0,6.0
7.0,7.0
5.0,5.0
5.0,5.0
51.0,51.0
54.0,54.0
125.0,125.0
82.0,82.0
42.0,42.0
27.0,27.0
,
45.0,45.0
51.0,51.0
52.0,52.0
1.0,1.0
1.0,1.0
1.0,1.0
,
,
3.0,3.0
7.0,7.0
50.0,50.0
30.0,30.0
,
,
,
100.0,100.0
150.0,150.0
150.0,150.0
151.0,151.0
188.0,188.0
230.0,230.0
230.0,230.0
287.0,287.0
27.5,27.5
173.0,59.0
183.0,54.0
5.0,5.0
69.0,
100.0,44.0
188.0,164.0
173.0,44.0
,
,
11.0,
10.0,
10.0,
,82.0
,
,
,
40.0,40.0
50.0,50.0
30.0,32.0
20.0,20.0
5.0,3.0
25.0,25.0
56.0,72.0
35.0,52.0
34.0,35.0
3.0,
1.0,19.0
95.0,113.0
1.0,13.0
1.0,16.0
24.0,24.0
95.5,33.5
35.5,35.5
60.5,44.5
60.5,80.5
35.5,145.5
35.5,196.5
35.5,71.5
35.5,35.5
2.0,52.0
152.1,152.1
202.1,202.1
272.1,272.1
