,Gen. (s) forecast,Gen. (w_off) forecast,Gen. (w_on) forecast
2018-07-25 08:00:00+00:00,991.5,28.25,118.5
2018-07-25 09:00:00+00:00,1317.25,37.75,126.0
2018-07-25 10:00:00+00:00,1540.75,57.5,170.0
2018-07-25 11:00:00+00:00,1675.0,92.25,229.25
2018-07-25 12:00:00+00:00,1786.5,128.5,289.75
2018-07-25 13:00:00+00:00,1802.5,159.5,352.0
2018-07-25 14:00:00+00:00,1656.0,205.25,418.25
2018-07-25 15:00:00+00:00,1387.0,242.5,482.5
2018-07-25 16:00:00+00:00,1025.75,245.75,556.75
2018-07-25 17:00:00+00:00,632.5,240.75,637.75
2018-07-25 18:00:00+00:00,302.25,237.75,661.5
2018-07-25 19:00:00+00:00,90.0,239.75,672.25
2018-07-25 20:00:00+00:00,4.0,251.5,709.25
2018-07-25 21:00:00+00:00,0.0,251.5,706.75
2018-07-25 22:00:00+00:00,0.0,222.0,678.5
2018-07-25 23:00:00+00:00,0.0,218.25,607.0
2018-07-26 00:00:00+00:00,0.0,220.75,545.25
2018-07-26 01:00:00+00:00,0.0,221.5,510.5
2018-07-26 02:00:00+00:00,0.0,213.25,494.5
2018-07-26 03:00:00+00:00,0.0,192.5,440.25
2018-07-26 04:00:00+00:00,18.0,168.25,337.25
2018-07-26 05:00:00+00:00,127.25,154.5,246.5
2018-07-26 06:00:00+00:00,399.25,120.75,140.75
2018-07-26 07:00:00+00:00,793.0,89.75,113.75
2018-07-26 08:00:00+00:00,1202.0,64.75,114.25
2018-07-26 09:00:00+00:00,1550.0,51.25,123.5
2018-07-26 10:00:00+00:00,1816.25,43.0,132.25
2018-07-26 11:00:00+00:00,1992.0,32.75,157.5
2018-07-26 12:00:00+00:00,2043.75,21.5,165.5
2018-07-26 13:00:00+00:00,1960.0,22.25,157.25
2018-07-26 14:00:00+00:00,1743.5,41.25,154.5
2018-07-26 15:00:00+00:00,1399.0,70.25,165.25
2018-07-26 16:00:00+00:00,987.0,96.25,160.75
2018-07-26 17:00:00+00:00,573.25,152.25,231.25
2018-07-26 18:00:00+00:00,247.0,230.0,407.75
2018-07-26 19:00:00+00:00,66.0,343.75,605.0
2018-07-26 20:00:00+00:00,3.25,425.75,788.75
2018-07-26 21:00:00+00:00,0.0,405.75,822.0
2018-07-26 22:00:00+00:00,0.0,377.25,931.75
2018-07-26 23:00:00+00:00,0.0,356.0,1117.0
2018-07-27 00:00:00+00:00,0.0,419.75,1274.0
2018-07-27 01:00:00+00:00,0.0,409.5,1193.25
2018-07-27 02:00:00+00:00,0.0,355.0,1074.5
2018-07-27 03:00:00+00:00,0.0,407.25,1047.25
2018-07-27 04:00:00+00:00,16.5,400.75,1052.0
2018-07-27 05:00:00+00:00,123.5,363.0,1003.5
2018-07-27 06:00:00+00:00,408.0,332.75,833.0
2018-07-27 07:00:00+00:00,843.0,286.25,675.5
2018-07-27 08:00:00+00:00,1305.5,235.75,601.0
2018-07-27 09:00:00+00:00,1685.0,191.75,599.25
2018-07-27 10:00:00+00:00,1956.75,169.75,638.0
2018-07-27 11:00:00+00:00,2120.5,140.75,593.75
2018-07-27 12:00:00+00:00,2135.75,120.5,531.0
2018-07-27 13:00:00+00:00,2010.0,115.0,437.25
2018-07-27 14:00:00+00:00,1776.0,112.5,364.25
2018-07-27 15:00:00+00:00,1458.5,127.75,333.5
2018-07-27 16:00:00+00:00,1068.5,170.0,386.5
2018-07-27 17:00:00+00:00,646.75,229.5,551.5
2018-07-27 18:00:00+00:00,296.75,284.75,826.75
2018-07-27 19:00:00+00:00,85.0,362.75,1106.5
2018-07-27 20:00:00+00:00,3.25,444.5,1357.5
2018-07-27 21:00:00+00:00,0.0,496.75,1551.0
2018-07-27 22:00:00+00:00,0.0,387.75,1343.75
2018-07-27 23:00:00+00:00,0.0,527.25,1490.0
2018-07-28 00:00:00+00:00,0.0,511.25,1492.5
2018-07-28 01:00:00+00:00,0.0,383.0,1261.25
2018-07-28 02:00:00+00:00,0.0,294.0,1016.75
2018-07-28 03:00:00+00:00,0.0,214.25,756.25
2018-07-28 04:00:00+00:00,15.0,145.0,593.75
2018-07-28 05:00:00+00:00,96.25,125.5,478.0
2018-07-28 06:00:00+00:00,254.75,159.0,398.75
2018-07-28 07:00:00+00:00,420.25,227.5,430.0
2018-07-28 08:00:00+00:00,557.0,331.75,583.25
2018-07-28 09:00:00+00:00,668.5,420.25,904.0
2018-07-28 10:00:00+00:00,814.5,515.25,1153.0
2018-07-28 11:00:00+00:00,1059.75,585.0,1357.25
2018-07-28 12:00:00+00:00,1351.25,661.5,1630.25
2018-07-28 13:00:00+00:00,1506.0,733.75,1943.5
2018-07-28 14:00:00+00:00,1460.5,764.5,2173.5
2018-07-28 15:00:00+00:00,1293.25,793.25,2308.0
2018-07-28 16:00:00+00:00,1004.0,796.75,2317.0
2018-07-28 17:00:00+00:00,635.0,800.75,2276.5
2018-07-28 18:00:00+00:00,311.0,797.25,2250.0
2018-07-28 19:00:00+00:00,97.75,780.75,2055.25
2018-07-28 20:00:00+00:00,3.5,754.75,1807.75
2018-07-28 21:00:00+00:00,0.0,718.75,1532.75
2018-07-28 22:00:00+00:00,0.0,578.0,854.5
2018-07-28 23:00:00+00:00,0.0,546.25,857.25
2018-07-29 00:00:00+00:00,0.0,489.75,914.0
2018-07-29 01:00:00+00:00,0.0,443.0,907.0
2018-07-29 02:00:00+00:00,0.0,412.25,891.75
2018-07-29 03:00:00+00:00,0.0,389.75,838.75
2018-07-29 04:00:00+00:00,13.5,372.75,778.25
2018-07-29 05:00:00+00:00,88.0,347.25,713.75
2018-07-29 06:00:00+00:00,263.5,369.5,770.0
2018-07-29 07:00:00+00:00,555.0,447.0,1004.5
2018-07-29 08:00:00+00:00,953.75,528.0,1323.5
2018-07-29 09:00:00+00:00,1332.5,597.0,1670.5
2018-07-29 10:00:00+00:00,1546.75,618.0,1859.5
2018-07-29 11:00:00+00:00,1496.75,613.0,1943.0
2018-07-29 12:00:00+00:00,1186.5,605.5,1925.75
2018-07-29 13:00:00+00:00,783.25,606.5,1768.5
2018-07-29 14:00:00+00:00,536.0,592.75,1577.25
2018-07-29 15:00:00+00:00,478.25,567.0,1369.75
2018-07-29 16:00:00+00:00,444.75,488.0,1026.5
2018-07-29 17:00:00+00:00,313.25,431.75,722.75
2018-07-29 18:00:00+00:00,144.5,431.75,506.0
2018-07-29 19:00:00+00:00,39.5,393.0,445.5
2018-07-29 20:00:00+00:00,2.5,413.5,448.25
2018-07-29 21:00:00+00:00,0.0,446.5,528.75
2018-07-29 22:00:00+00:00,0.0,553.5,1094.0
2018-07-29 23:00:00+00:00,0.0,507.5,969.5
2018-07-30 00:00:00+00:00,0.0,462.75,878.5
2018-07-30 01:00:00+00:00,0.0,440.5,776.5
2018-07-30 02:00:00+00:00,0.0,441.25,722.75
2018-07-30 03:00:00+00:00,0.0,437.5,701.0
2018-07-30 04:00:00+00:00,12.0,430.75,669.25
2018-07-30 05:00:00+00:00,113.75,399.0,605.0
2018-07-30 06:00:00+00:00,378.25,347.25,557.25
2018-07-30 07:00:00+00:00,744.5,352.25,532.5
2018-07-30 08:00:00+00:00,1135.5,354.0,522.0
2018-07-30 09:00:00+00:00,1431.25,346.5,515.0
2018-07-30 10:00:00+00:00,1604.5,329.0,605.5
2018-07-30 11:00:00+00:00,1750.0,314.0,757.5
2018-07-30 12:00:00+00:00,1644.75,321.0,871.75
2018-07-30 13:00:00+00:00,1344.0,303.5,794.25
2018-07-30 14:00:00+00:00,1206.5,274.75,660.25
2018-07-30 15:00:00+00:00,991.5,236.25,498.75
2018-07-30 16:00:00+00:00,724.0,163.5,363.5
2018-07-30 17:00:00+00:00,462.5,110.75,253.75
2018-07-30 18:00:00+00:00,240.75,79.75,191.75
2018-07-30 19:00:00+00:00,81.5,49.75,59.5
2018-07-30 20:00:00+00:00,2.5,28.75,52.0
2018-07-30 21:00:00+00:00,0.0,27.0,79.5
2018-07-30 22:00:00+00:00,0.0,17.5,43.75
2018-07-30 23:00:00+00:00,0.0,20.5,57.5
2018-07-31 00:00:00+00:00,0.0,17.75,59.5
2018-07-31 01:00:00+00:00,0.0,13.0,45.75
2018-07-31 02:00:00+00:00,0.0,15.25,58.0
2018-07-31 03:00:00+00:00,0.0,25.5,58.75
2018-07-31 04:00:00+00:00,11.5,30.25,48.25
2018-07-31 05:00:00+00:00,97.0,19.5,58.25
2018-07-31 06:00:00+00:00,310.25,25.75,89.0
2018-07-31 07:00:00+00:00,637.75,60.75,244.75
2018-07-31 08:00:00+00:00,1089.5,159.25,626.75
2018-07-31 09:00:00+00:00,1546.75,313.5,1007.5
2018-07-31 10:00:00+00:00,1854.75,419.25,1242.0
2018-07-31 11:00:00+00:00,1989.0,470.5,1438.75
2018-07-31 12:00:00+00:00,2015.0,442.0,1452.75
2018-07-31 13:00:00+00:00,1937.0,378.0,1230.25
2018-07-31 14:00:00+00:00,1747.0,319.25,1035.5
2018-07-31 15:00:00+00:00,1452.0,264.5,826.75
2018-07-31 16:00:00+00:00,1068.25,184.5,619.25
2018-07-31 17:00:00+00:00,646.75,98.75,437.0
2018-07-31 18:00:00+00:00,294.0,41.5,280.0
2018-07-31 19:00:00+00:00,81.5,17.5,148.25
2018-07-31 20:00:00+00:00,1.5,10.5,64.75
2018-07-31 21:00:00+00:00,0.0,7.5,32.75
2018-07-31 22:00:00+00:00,0.0,10.75,39.0
2018-07-31 23:00:00+00:00,0.0,7.25,18.5
2018-08-01 00:00:00+00:00,0.0,7.0,12.5
2018-08-01 01:00:00+00:00,0.0,7.0,12.5
2018-08-01 02:00:00+00:00,0.0,8.5,13.75
2018-08-01 03:00:00+00:00,0.0,14.75,13.0
2018-08-01 04:00:00+00:00,11.0,19.0,12.0
2018-08-01 05:00:00+00:00,108.0,15.5,12.75
2018-08-01 06:00:00+00:00,380.5,15.0,12.25
2018-08-01 07:00:00+00:00,792.25,12.25,10.0
2018-08-01 08:00:00+00:00,1237.5,10.75,9.0
2018-08-01 09:00:00+00:00,1592.5,14.75,8.25
2018-08-01 10:00:00+00:00,1787.25,18.75,10.0
2018-08-01 11:00:00+00:00,1797.0,22.25,13.25
2018-08-01 12:00:00+00:00,1716.75,30.5,21.25
2018-08-01 13:00:00+00:00,1624.0,42.75,40.0
2018-08-01 14:00:00+00:00,1485.0,63.5,86.75
2018-08-01 15:00:00+00:00,1250.5,79.25,141.0
2018-08-01 16:00:00+00:00,922.75,83.0,167.0
2018-08-01 17:00:00+00:00,556.75,81.25,220.75
2018-08-01 18:00:00+00:00,251.75,71.25,294.75
2018-08-01 19:00:00+00:00,68.25,53.25,329.5
2018-08-01 20:00:00+00:00,1.0,41.0,316.5
2018-08-01 21:00:00+00:00,0.0,27.0,272.75
2018-08-01 22:00:00+00:00,0.0,8.0,68.0
2018-08-01 23:00:00+00:00,0.0,6.25,39.5
2018-08-02 00:00:00+00:00,0.0,5.25,29.25
2018-08-02 01:00:00+00:00,0.0,4.25,21.0
2018-08-02 02:00:00+00:00,0.0,4.0,14.25
2018-08-02 03:00:00+00:00,0.0,3.0,11.25
2018-08-02 04:00:00+00:00,10.5,3.25,12.5
2018-08-02 05:00:00+00:00,107.25,5.25,21.0
2018-08-02 06:00:00+00:00,392.25,6.75,23.5
2018-08-02 07:00:00+00:00,839.25,5.25,13.0
2018-08-02 08:00:00+00:00,1334.5,5.0,11.5
2018-08-02 09:00:00+00:00,1764.75,5.75,13.0
2018-08-02 10:00:00+00:00,2075.75,8.0,19.75
2018-08-02 11:00:00+00:00,2223.0,12.25,33.5
2018-08-02 12:00:00+00:00,2209.5,18.75,65.25
2018-08-02 13:00:00+00:00,2096.0,20.5,105.5
2018-08-02 14:00:00+00:00,1878.5,24.5,116.0
2018-08-02 15:00:00+00:00,1548.0,27.5,131.0
2018-08-02 16:00:00+00:00,1115.25,28.5,135.5
2018-08-02 17:00:00+00:00,661.5,27.0,152.0
2018-08-02 18:00:00+00:00,299.0,28.25,176.25
2018-08-02 19:00:00+00:00,84.0,30.5,206.0
2018-08-02 20:00:00+00:00,1.5,36.75,277.25
2018-08-02 21:00:00+00:00,0.0,43.75,301.25
2018-08-02 22:00:00+00:00,0.0,15.5,211.0
2018-08-02 23:00:00+00:00,0.0,17.0,155.25
2018-08-03 00:00:00+00:00,0.0,15.5,114.0
2018-08-03 01:00:00+00:00,0.0,9.5,82.75
2018-08-03 02:00:00+00:00,0.0,4.25,55.75
2018-08-03 03:00:00+00:00,0.0,3.5,63.5
2018-08-03 04:00:00+00:00,10.0,5.0,88.75
2018-08-03 05:00:00+00:00,105.0,5.0,70.0
2018-08-03 06:00:00+00:00,389.5,4.25,25.25
2018-08-03 07:00:00+00:00,837.75,4.25,15.0
2018-08-03 08:00:00+00:00,1335.5,5.0,15.5
2018-08-03 09:00:00+00:00,1766.75,5.75,20.0
2018-08-03 10:00:00+00:00,2073.0,11.0,27.75
2018-08-03 11:00:00+00:00,2209.25,20.0,41.75
2018-08-03 12:00:00+00:00,2191.5,41.0,64.0
2018-08-03 13:00:00+00:00,2074.5,91.0,127.25
2018-08-03 14:00:00+00:00,1847.5,146.75,233.0
2018-08-03 15:00:00+00:00,1514.0,194.75,338.75
2018-08-03 16:00:00+00:00,1088.75,183.75,439.0
2018-08-03 17:00:00+00:00,645.75,160.5,530.5
2018-08-03 18:00:00+00:00,289.0,144.75,572.0
2018-08-03 19:00:00+00:00,79.0,162.75,552.5
2018-08-03 20:00:00+00:00,1.5,193.0,528.0
2018-08-03 21:00:00+00:00,0.0,182.5,458.5
2018-08-03 22:00:00+00:00,0.0,180.5,375.5
2018-08-03 23:00:00+00:00,0.0,125.5,263.25
2018-08-04 00:00:00+00:00,0.0,83.0,217.5
2018-08-04 01:00:00+00:00,0.0,67.0,182.25
2018-08-04 02:00:00+00:00,0.0,64.75,148.25
2018-08-04 03:00:00+00:00,0.0,81.25,128.25
2018-08-04 04:00:00+00:00,9.0,90.0,123.0
2018-08-04 05:00:00+00:00,101.5,99.25,117.25
2018-08-04 06:00:00+00:00,371.25,79.0,123.0
2018-08-04 07:00:00+00:00,770.5,79.75,119.5
2018-08-04 08:00:00+00:00,1155.0,84.25,120.5
2018-08-04 09:00:00+00:00,1413.0,97.25,165.25
2018-08-04 10:00:00+00:00,1582.0,131.75,265.75
2018-08-04 11:00:00+00:00,1683.0,203.5,368.5
2018-08-04 12:00:00+00:00,1707.5,297.25,546.75
2018-08-04 13:00:00+00:00,1639.5,390.75,820.25
2018-08-04 14:00:00+00:00,1445.5,444.75,1144.25
2018-08-04 15:00:00+00:00,1161.75,467.25,1281.75
2018-08-04 16:00:00+00:00,844.0,477.5,1374.0
2018-08-04 17:00:00+00:00,514.25,478.5,1367.75
2018-08-04 18:00:00+00:00,231.25,478.25,1260.5
2018-08-04 19:00:00+00:00,58.75,473.5,1000.0
2018-08-04 20:00:00+00:00,0.25,463.25,752.5
2018-08-04 21:00:00+00:00,0.0,432.0,667.5
2018-08-04 22:00:00+00:00,0.0,323.25,557.75
2018-08-04 23:00:00+00:00,0.0,296.0,499.25
2018-08-05 00:00:00+00:00,0.0,263.5,450.25
2018-08-05 01:00:00+00:00,0.0,254.0,407.75
2018-08-05 02:00:00+00:00,0.0,244.25,363.25
2018-08-05 03:00:00+00:00,0.0,232.0,318.25
2018-08-05 04:00:00+00:00,8.5,214.5,258.5
2018-08-05 05:00:00+00:00,99.5,170.5,200.25
2018-08-05 06:00:00+00:00,367.0,138.5,201.5
2018-08-05 07:00:00+00:00,768.0,128.0,211.5
2018-08-05 08:00:00+00:00,1163.75,102.75,168.0
2018-08-05 09:00:00+00:00,1423.0,89.0,142.75
2018-08-05 10:00:00+00:00,1574.25,82.75,136.5
2018-08-05 11:00:00+00:00,1722.0,75.0,126.25
2018-08-05 12:00:00+00:00,1888.0,76.0,112.75
2018-08-05 13:00:00+00:00,1948.75,87.5,148.0
2018-08-05 14:00:00+00:00,1817.5,104.75,194.5
2018-08-05 15:00:00+00:00,1518.5,129.0,219.0
2018-08-05 16:00:00+00:00,1097.5,145.0,226.0
2018-08-05 17:00:00+00:00,644.75,167.5,256.0
2018-08-05 18:00:00+00:00,280.25,182.5,291.75
2018-08-05 19:00:00+00:00,71.5,173.0,314.75
2018-08-05 20:00:00+00:00,0.5,159.25,346.0
2018-08-05 21:00:00+00:00,0.0,135.5,350.0
2018-08-05 22:00:00+00:00,0.0,122.75,272.75
2018-08-05 23:00:00+00:00,0.0,140.0,273.75
2018-08-06 00:00:00+00:00,0.0,168.5,292.0
2018-08-06 01:00:00+00:00,0.0,190.75,334.25
2018-08-06 02:00:00+00:00,0.0,202.75,373.75
2018-08-06 03:00:00+00:00,0.0,213.5,409.25
2018-08-06 04:00:00+00:00,7.5,200.0,388.75
2018-08-06 05:00:00+00:00,97.75,182.0,323.25
2018-08-06 06:00:00+00:00,381.0,147.25,223.0
2018-08-06 07:00:00+00:00,834.0,91.0,154.75
2018-08-06 08:00:00+00:00,1338.75,67.0,139.0
2018-08-06 09:00:00+00:00,1772.75,42.75,101.5
2018-08-06 10:00:00+00:00,2091.75,22.5,63.0
2018-08-06 11:00:00+00:00,2261.75,9.25,39.75
2018-08-06 12:00:00+00:00,2261.25,8.25,21.75
2018-08-06 13:00:00+00:00,2131.5,27.0,18.75
2018-08-06 14:00:00+00:00,1899.5,76.25,39.75
2018-08-06 15:00:00+00:00,1554.5,113.5,78.5
2018-08-06 16:00:00+00:00,1109.5,133.75,137.25
2018-08-06 17:00:00+00:00,639.75,162.25,241.75
2018-08-06 18:00:00+00:00,266.25,180.5,343.0
2018-08-06 19:00:00+00:00,63.5,190.0,465.25
2018-08-06 20:00:00+00:00,0.5,195.0,604.5
2018-08-06 21:00:00+00:00,0.0,191.5,652.25
2018-08-06 22:00:00+00:00,0.0,171.25,534.25
2018-08-06 23:00:00+00:00,0.0,122.5,422.0
2018-08-07 00:00:00+00:00,0.0,83.75,297.5
2018-08-07 01:00:00+00:00,0.0,52.0,225.25
2018-08-07 02:00:00+00:00,0.0,29.5,140.75
2018-08-07 03:00:00+00:00,0.0,16.25,91.0
2018-08-07 04:00:00+00:00,7.5,9.25,58.5
2018-08-07 05:00:00+00:00,99.5,6.25,36.0
2018-08-07 06:00:00+00:00,362.25,4.0,19.0
2018-08-07 07:00:00+00:00,738.5,3.25,10.5
2018-08-07 08:00:00+00:00,1151.5,5.5,11.25
2018-08-07 09:00:00+00:00,1495.5,16.0,23.25
2018-08-07 10:00:00+00:00,1738.25,45.5,79.5
2018-08-07 11:00:00+00:00,1896.5,87.25,196.75
2018-08-07 12:00:00+00:00,1944.5,110.25,265.75
2018-08-07 13:00:00+00:00,1876.25,78.0,219.25
2018-08-07 14:00:00+00:00,1684.0,58.25,176.25
2018-08-07 15:00:00+00:00,1328.5,39.75,131.5
2018-08-07 16:00:00+00:00,877.0,34.75,69.0
2018-08-07 17:00:00+00:00,538.0,54.75,46.75
2018-08-07 18:00:00+00:00,241.5,84.0,53.0
2018-08-07 19:00:00+00:00,52.5,106.0,125.5
2018-08-07 20:00:00+00:00,0.0,159.75,364.75
2018-08-07 21:00:00+00:00,0.0,195.25,632.0
2018-08-07 22:00:00+00:00,0.0,342.5,807.25
2018-08-07 23:00:00+00:00,0.0,323.25,926.5
2018-08-08 00:00:00+00:00,0.0,291.5,999.25
2018-08-08 01:00:00+00:00,0.0,219.25,1125.5
2018-08-08 02:00:00+00:00,0.0,154.25,907.75
2018-08-08 03:00:00+00:00,0.0,116.0,804.75
2018-08-08 04:00:00+00:00,5.0,136.25,776.5
2018-08-08 05:00:00+00:00,79.25,231.75,654.5
2018-08-08 06:00:00+00:00,304.25,341.0,759.25
2018-08-08 07:00:00+00:00,619.5,419.75,1147.5
2018-08-08 08:00:00+00:00,902.0,477.25,1541.75
2018-08-08 09:00:00+00:00,1096.0,529.0,1883.75
2018-08-08 10:00:00+00:00,1260.75,511.0,1939.5
2018-08-08 11:00:00+00:00,1339.5,484.5,1913.5
2018-08-08 12:00:00+00:00,1270.75,485.75,1917.75
2018-08-08 13:00:00+00:00,1059.75,488.25,1798.5
2018-08-08 14:00:00+00:00,792.5,458.0,1602.5
2018-08-08 15:00:00+00:00,593.5,415.0,1359.25
2018-08-08 16:00:00+00:00,457.5,349.0,1077.5
2018-08-08 17:00:00+00:00,310.0,289.25,761.25
2018-08-08 18:00:00+00:00,146.0,251.75,468.75
2018-08-08 19:00:00+00:00,34.0,180.0,234.5
2018-08-08 20:00:00+00:00,0.0,112.75,130.25
2018-08-08 21:00:00+00:00,0.0,77.5,95.5
2018-08-08 22:00:00+00:00,0.0,115.75,78.5
2018-08-08 23:00:00+00:00,0.0,120.5,91.5
2018-08-09 00:00:00+00:00,0.0,120.5,109.25
2018-08-09 01:00:00+00:00,0.0,120.5,109.0
2018-08-09 02:00:00+00:00,0.0,112.0,131.25
2018-08-09 03:00:00+00:00,0.0,107.5,206.75
2018-08-09 04:00:00+00:00,4.75,95.75,223.25
2018-08-09 05:00:00+00:00,88.0,89.25,157.5
2018-08-09 06:00:00+00:00,344.5,77.5,146.0
2018-08-09 07:00:00+00:00,702.25,68.5,178.0
2018-08-09 08:00:00+00:00,1036.25,74.75,218.5
2018-08-09 09:00:00+00:00,1263.75,92.5,275.25
2018-08-09 10:00:00+00:00,1369.5,88.0,324.25
2018-08-09 11:00:00+00:00,1346.25,82.25,377.25
2018-08-09 12:00:00+00:00,1183.5,90.75,405.75
2018-08-09 13:00:00+00:00,897.5,120.5,496.0
2018-08-09 14:00:00+00:00,534.0,183.5,648.0
2018-08-09 15:00:00+00:00,259.25,306.0,769.5
2018-08-09 16:00:00+00:00,163.5,458.5,1013.5
2018-08-09 17:00:00+00:00,134.0,567.5,1356.0
2018-08-09 18:00:00+00:00,76.5,660.75,1648.75
2018-08-09 19:00:00+00:00,19.0,758.0,2161.0
2018-08-09 20:00:00+00:00,0.0,791.5,2640.75
2018-08-09 21:00:00+00:00,0.0,833.5,2922.25
2018-08-09 22:00:00+00:00,0.0,800.75,2884.5
2018-08-09 23:00:00+00:00,0.0,774.25,2761.75
2018-08-10 00:00:00+00:00,0.0,749.5,2529.0
2018-08-10 01:00:00+00:00,0.0,704.5,2280.25
2018-08-10 02:00:00+00:00,0.0,646.5,2046.75
2018-08-10 03:00:00+00:00,0.0,607.0,1759.75
2018-08-10 04:00:00+00:00,4.5,625.5,1614.75
2018-08-10 05:00:00+00:00,81.0,629.25,1524.5
2018-08-10 06:00:00+00:00,333.5,606.25,1637.25
2018-08-10 07:00:00+00:00,743.75,623.25,1769.0
2018-08-10 08:00:00+00:00,1172.5,650.75,1891.5
2018-08-10 09:00:00+00:00,1437.25,642.75,1902.25
2018-08-10 10:00:00+00:00,1581.5,645.5,1917.0
2018-08-10 11:00:00+00:00,1650.5,641.75,1824.25
2018-08-10 12:00:00+00:00,1547.0,655.25,1806.0
2018-08-10 13:00:00+00:00,1319.0,675.25,1868.5
2018-08-10 14:00:00+00:00,1103.75,670.75,1755.0
2018-08-10 15:00:00+00:00,835.5,684.5,1792.25
2018-08-10 16:00:00+00:00,520.0,685.5,1624.75
2018-08-10 17:00:00+00:00,277.25,655.5,1472.25
2018-08-10 18:00:00+00:00,116.0,540.0,1418.0
2018-08-10 19:00:00+00:00,22.5,584.25,1451.5
2018-08-10 20:00:00+00:00,0.0,635.25,1626.75
2018-08-10 21:00:00+00:00,0.0,588.0,1767.75
2018-08-10 22:00:00+00:00,0.0,675.25,1977.25
2018-08-10 23:00:00+00:00,0.0,648.25,1763.5
2018-08-11 00:00:00+00:00,0.0,611.25,1633.0
2018-08-11 01:00:00+00:00,0.0,589.5,1566.0
2018-08-11 02:00:00+00:00,0.0,612.5,1502.75
2018-08-11 03:00:00+00:00,0.0,635.5,1423.25
2018-08-11 04:00:00+00:00,3.5,631.0,1439.5
2018-08-11 05:00:00+00:00,81.0,609.5,1411.5
2018-08-11 06:00:00+00:00,343.0,576.0,1360.75
2018-08-11 07:00:00+00:00,765.0,555.5,1576.25
2018-08-11 08:00:00+00:00,1226.0,538.0,1691.0
2018-08-11 09:00:00+00:00,1600.25,519.25,1644.0
2018-08-11 10:00:00+00:00,1871.25,485.0,1635.0
2018-08-11 11:00:00+00:00,2032.0,459.25,1642.75
2018-08-11 12:00:00+00:00,2045.75,421.25,1539.25
2018-08-11 13:00:00+00:00,1924.25,370.25,1331.75
2018-08-11 14:00:00+00:00,1689.5,323.5,1173.5
2018-08-11 15:00:00+00:00,1359.0,281.5,1009.0
2018-08-11 16:00:00+00:00,949.25,229.5,800.75
2018-08-11 17:00:00+00:00,532.75,150.75,584.5
2018-08-11 18:00:00+00:00,208.0,101.75,371.5
2018-08-11 19:00:00+00:00,34.5,81.0,283.25
2018-08-11 20:00:00+00:00,0.0,69.75,261.25
2018-08-11 21:00:00+00:00,0.0,56.75,214.0
2018-08-11 22:00:00+00:00,0.0,72.0,183.0
2018-08-11 23:00:00+00:00,0.0,128.0,207.75
2018-08-12 00:00:00+00:00,0.0,196.75,274.25
2018-08-12 01:00:00+00:00,0.0,216.5,363.5
2018-08-12 02:00:00+00:00,0.0,234.75,495.0
2018-08-12 03:00:00+00:00,0.0,243.75,613.75
2018-08-12 04:00:00+00:00,2.5,249.5,650.0
2018-08-12 05:00:00+00:00,43.0,253.5,680.75
2018-08-12 06:00:00+00:00,173.5,262.0,697.25
2018-08-12 07:00:00+00:00,364.0,282.25,683.0
2018-08-12 08:00:00+00:00,560.5,308.25,692.0
2018-08-12 09:00:00+00:00,869.25,338.0,738.75
2018-08-12 10:00:00+00:00,1241.0,358.25,868.5
2018-08-12 11:00:00+00:00,1359.25,380.25,1027.0
2018-08-12 12:00:00+00:00,1297.75,404.75,1124.0
2018-08-12 13:00:00+00:00,1091.0,345.75,1027.75
2018-08-12 14:00:00+00:00,971.25,286.0,928.5
2018-08-12 15:00:00+00:00,768.5,230.0,762.25
2018-08-12 16:00:00+00:00,519.0,128.25,410.0
2018-08-12 17:00:00+00:00,319.75,66.75,190.75
2018-08-12 18:00:00+00:00,137.75,26.0,83.0
2018-08-12 19:00:00+00:00,20.0,20.0,52.75
2018-08-12 20:00:00+00:00,0.0,21.0,58.25
2018-08-12 21:00:00+00:00,0.0,35.75,97.5
2018-08-12 22:00:00+00:00,0.0,60.75,156.5
2018-08-12 23:00:00+00:00,0.0,81.0,234.75
2018-08-13 00:00:00+00:00,0.0,108.0,283.75
2018-08-13 01:00:00+00:00,0.0,119.75,300.5
2018-08-13 02:00:00+00:00,0.0,131.25,305.0
2018-08-13 03:00:00+00:00,0.0,151.5,318.0
2018-08-13 04:00:00+00:00,2.0,177.25,357.25
2018-08-13 05:00:00+00:00,39.5,199.25,406.5
2018-08-13 06:00:00+00:00,171.5,232.5,459.25
2018-08-13 07:00:00+00:00,370.0,248.25,498.75
2018-08-13 08:00:00+00:00,567.5,277.0,553.0
2018-08-13 09:00:00+00:00,750.5,320.5,634.0
2018-08-13 10:00:00+00:00,895.0,350.5,716.25
2018-08-13 11:00:00+00:00,983.5,381.25,787.75
2018-08-13 12:00:00+00:00,1056.75,418.25,832.0
2018-08-13 13:00:00+00:00,1092.25,395.75,813.25
2018-08-13 14:00:00+00:00,971.5,362.25,771.75
2018-08-13 15:00:00+00:00,791.75,313.75,745.5
2018-08-13 16:00:00+00:00,573.75,278.25,710.5
2018-08-13 17:00:00+00:00,350.25,246.25,695.5
2018-08-13 18:00:00+00:00,146.0,224.25,700.5
2018-08-13 19:00:00+00:00,17.0,242.75,760.0
2018-08-13 20:00:00+00:00,0.0,278.0,819.25
2018-08-13 21:00:00+00:00,0.0,313.25,874.5
2018-08-13 22:00:00+00:00,0.0,363.5,723.25
2018-08-13 23:00:00+00:00,0.0,419.0,833.5
